transaction_id,amount,hour_of_day,day_of_week,merchant_category,transaction_type,distance_from_home,distance_from_last_txn,avg_daily_transactions,velocity_last_hour,failed_attempts_24h,account_age_days,is_international,is_fraud
TXN008365,23.63,21,5,gas,card_present,23.4,20.6,3.0,3.0,0,3227,1,0
TXN008366,7.31,22,1,electronics,online,0.8,2.8,1.0,2.0,0,1425,0,0
TXN008367,78.23,10,5,electronics,contactless,6.9,18.2,1.0,3.0,1,1016,0,0
TXN008368,75.43,13,4,online,contactless,25.8,5.4,1.0,1.0,0,664,0,0
TXN008369,90.67,7,4,travel,card_present,7.6,1.7,3.0,1.0,0,971,0,0
TXN008370,169.66,22,6,travel,card_present,31.2,8.8,4.0,0.0,1,362,0,0
TXN008371,39.2,17,0,gas,contactless,29.6,3.5,3.0,2.0,0,2627,0,0
TXN008372,52.39,13,4,online,card_present,0.7,12.4,2.0,0.0,0,1176,0,0
TXN008373,16.59,15,6,grocery,card_present,18.0,9.4,3.0,0.0,0,555,1,0
TXN008374,28.2,16,4,travel,contactless,5.4,13.3,1.0,0.0,1,3587,0,0
TXN008375,8.52,13,5,clothing,online,49.3,8.3,5.0,0.0,0,2617,0,0
TXN008376,47.8,9,1,restaurant,card_present,12.7,12.9,6.0,0.0,0,1754,0,0
TXN008377,36.7,9,5,gas,card_present,24.3,1.8,0.0,0.0,0,2723,0,0
TXN008378,61.96,8,2,electronics,online,12.6,3.7,4.0,4.0,0,1252,1,0
TXN008379,102.64,10,6,travel,card_present,3.8,9.3,4.0,0.0,0,1547,1,0
TXN008380,195.28,8,4,online,card_present,8.8,3.6,2.0,2.0,0,410,1,0
TXN008381,499.57,0,1,electronics,card_present,97.8,209.2,10.0,8.0,5,24,1,1
TXN008382,180.12,13,1,restaurant,online,4.3,17.1,1.0,0.0,0,724,0,0
TXN008383,278.22,21,0,online,card_present,11.9,2.1,6.0,0.0,0,3620,0,0
TXN008384,226.42,16,1,electronics,contactless,2.8,8.4,2.0,1.0,0,498,1,0
TXN008385,82.67,20,3,restaurant,contactless,7.7,6.1,6.0,0.0,0,1114,1,0
TXN008386,180.03,9,3,grocery,card_present,2.3,7.1,5.0,0.0,0,3179,0,0
TXN008387,497.96,22,2,grocery,online,7.3,2.7,1.0,0.0,0,3323,0,0
TXN008388,14.65,8,3,clothing,contactless,11.5,4.7,5.0,2.0,0,2912,0,0
TXN008389,48.19,12,0,travel,online,23.1,2.6,2.0,0.0,0,3468,0,0
TXN008390,44.32,19,6,online,card_present,6.2,1.8,2.0,2.0,0,722,1,0
TXN008391,94.03,18,4,grocery,contactless,0.2,2.9,4.0,0.0,1,1256,0,0
TXN008392,46.63,17,1,travel,card_present,28.3,15.9,2.0,1.0,1,2354,0,0
TXN008393,105.86,13,4,travel,card_present,14.9,2.2,4.0,0.0,0,250,0,0
TXN008394,52.45,12,2,online,online,0.2,9.1,4.0,2.0,0,2349,0,0
TXN008395,96.59,20,4,restaurant,contactless,36.8,0.1,3.0,1.0,0,794,0,0
TXN008396,60.22,21,6,grocery,card_present,9.9,10.0,2.0,1.0,0,1863,0,0
TXN008397,146.73,9,5,electronics,online,12.0,18.4,3.0,0.0,0,3133,0,0
TXN008398,183.66,18,4,gas,contactless,23.0,11.6,2.0,2.0,0,465,0,0
TXN008399,68.3,16,3,travel,contactless,25.5,7.1,3.0,3.0,0,3082,0,0
TXN008400,40.22,22,2,gas,online,29.0,1.2,2.0,1.0,0,1797,0,0
TXN008401,58.56,13,0,travel,card_present,28.2,20.1,1.0,1.0,0,83,0,0
TXN008402,86.49,7,5,travel,card_present,23.6,6.6,1.0,0.0,0,687,0,0
TXN008403,14.98,18,4,grocery,online,2.4,7.1,4.0,1.0,0,812,0,0
TXN008404,68.33,16,3,online,contactless,0.1,0.6,2.0,0.0,0,2274,0,0
TXN008405,124.26,22,2,travel,card_present,6.1,4.1,4.0,2.0,0,1052,0,0
TXN008406,3402.72,23,1,electronics,card_present,354.9,234.6,10.0,5.0,5,58,0,1
TXN008407,37.97,16,3,travel,card_present,4.0,2.1,5.0,0.0,0,3297,0,0
TXN008408,144.79,16,1,clothing,online,14.9,5.9,1.0,1.0,0,1246,0,0
TXN008409,534.67,16,6,clothing,card_present,15.9,8.0,0.0,0.0,1,832,0,0
TXN008410,26.63,16,4,clothing,card_present,11.6,2.4,2.0,2.0,0,3275,1,0
TXN008411,75.38,17,6,restaurant,card_present,13.2,27.8,4.0,0.0,0,3214,0,0
TXN008412,5.98,15,2,grocery,contactless,19.1,3.8,1.0,1.0,1,1966,0,0
TXN008413,15.34,16,0,online,card_present,26.9,6.8,4.0,1.0,1,367,0,0
TXN008414,35.4,22,4,online,contactless,5.8,3.0,5.0,1.0,0,700,1,0
TXN008415,89.71,11,1,online,online,12.9,12.8,1.0,0.0,0,1223,0,0
TXN008416,135.67,13,5,grocery,online,1.3,13.6,1.0,0.0,0,1022,0,0
TXN008417,43.58,10,3,grocery,card_present,15.4,1.2,0.0,0.0,0,145,0,0
TXN008418,161.02,18,0,online,card_present,11.4,1.7,3.0,0.0,0,2065,0,0
TXN008419,34.88,19,3,clothing,online,14.8,11.5,4.0,1.0,0,2439,0,0
TXN008420,62.22,13,5,clothing,card_present,7.3,6.5,4.0,1.0,0,2582,0,0
TXN008421,163.07,8,0,gas,online,2.6,2.4,3.0,1.0,0,1079,0,0
TXN008422,62.83,10,1,travel,card_present,16.7,11.2,1.0,1.0,0,1010,0,0
TXN008423,36.17,21,5,grocery,card_present,14.6,2.6,3.0,1.0,0,3378,0,0
TXN008424,29.12,12,3,gas,card_present,25.5,13.4,7.0,1.0,1,2191,0,0
TXN008425,21.05,19,0,clothing,card_present,3.7,10.0,2.0,1.0,0,3520,0,0
TXN008426,26.81,22,3,restaurant,contactless,31.1,10.1,4.0,1.0,0,2698,0,0
TXN008427,1504.09,4,6,jewelry,card_present,310.4,327.7,8.0,1.0,4,14,1,1
TXN008428,44.81,17,4,grocery,online,9.3,2.8,1.0,0.0,1,2366,0,0
TXN008429,68.51,15,1,gas,contactless,6.0,10.2,3.0,0.0,0,1858,0,0
TXN008430,20.04,20,3,clothing,online,6.6,16.7,3.0,1.0,0,491,0,0
TXN008431,14.4,11,5,electronics,card_present,0.3,0.8,2.0,0.0,0,254,0,0
TXN008432,10.42,6,0,grocery,card_present,30.6,14.2,4.0,3.0,0,386,0,0
TXN008433,15.42,21,2,travel,contactless,9.6,5.7,4.0,3.0,0,3010,0,0
TXN008434,14.53,14,3,gas,contactless,4.0,0.9,6.0,0.0,0,471,0,0
TXN008435,44.28,14,1,gas,card_present,14.7,10.0,5.0,1.0,0,651,0,0
TXN008436,106.31,19,4,electronics,card_present,0.7,0.9,0.0,0.0,1,3620,0,0
TXN008437,202.39,16,6,restaurant,online,20.9,14.4,2.0,2.0,0,1002,0,0
TXN008438,8.06,11,6,travel,online,15.5,8.2,8.0,1.0,0,2410,0,0
TXN008439,65.42,13,3,gas,card_present,18.7,21.3,4.0,0.0,1,3341,0,0
TXN008440,162.19,19,3,online,card_present,1.7,12.4,5.0,1.0,0,56,0,0
TXN008441,253.09,7,6,travel,card_present,7.3,0.2,2.0,2.0,0,1339,0,0
TXN008442,10.84,9,1,travel,card_present,2.3,0.4,3.0,0.0,0,1613,0,0
TXN008443,470.21,20,2,travel,card_present,16.3,7.4,4.0,1.0,0,2079,0,0
TXN008444,66.82,17,0,electronics,contactless,10.6,3.6,2.0,1.0,0,2540,0,0
TXN008445,21.97,11,0,travel,card_present,37.2,3.3,8.0,0.0,0,912,0,0
TXN008446,8.98,22,2,clothing,card_present,16.3,12.6,0.0,0.0,0,3468,1,0
TXN008447,31.86,11,3,grocery,card_present,4.6,2.9,5.0,0.0,0,42,0,0
TXN008448,99.9,6,3,clothing,card_present,17.1,2.9,4.0,1.0,0,1765,0,0
TXN008449,166.11,14,4,restaurant,card_present,2.4,6.2,3.0,0.0,0,2688,0,0
TXN008450,169.97,22,4,clothing,card_present,14.3,1.9,5.0,0.0,0,1304,0,0
TXN008451,22.1,16,6,electronics,card_present,8.2,22.9,4.0,2.0,0,761,0,0
TXN008452,150.3,22,4,clothing,card_present,5.3,2.9,2.0,1.0,0,1206,0,0
TXN008453,19.18,20,4,gas,online,6.2,2.3,2.0,0.0,0,3395,1,0
TXN008454,37.89,6,2,restaurant,card_present,20.9,11.3,1.0,1.0,0,2400,1,0
TXN008455,129.65,15,5,online,card_present,19.1,7.0,3.0,4.0,0,1679,0,0
TXN008456,237.84,19,2,gas,card_present,4.2,22.4,2.0,1.0,0,2380,0,0
TXN008457,97.32,20,5,electronics,online,1.8,5.5,3.0,0.0,0,667,1,0
TXN008458,6.22,18,6,restaurant,card_present,21.4,5.9,2.0,2.0,0,813,0,0
TXN008459,184.68,23,3,jewelry,online,370.0,257.7,8.0,6.0,2,59,1,1
TXN008460,166.88,8,6,electronics,contactless,3.6,15.0,3.0,1.0,0,741,1,0
TXN008461,118.74,11,5,restaurant,card_present,9.6,3.5,3.0,1.0,1,754,0,0
TXN008462,31.17,19,2,gas,online,20.1,5.8,1.0,0.0,0,2514,0,0
TXN008463,187.94,19,0,grocery,online,12.4,10.7,3.0,0.0,0,1121,1,0
TXN008464,2487.84,4,4,online,online,134.8,397.4,9.0,1.0,4,27,1,1
TXN008465,16.59,13,2,electronics,card_present,25.0,14.3,1.0,2.0,0,616,1,0
TXN008466,118.74,20,5,clothing,online,24.7,7.0,1.0,0.0,0,1448,0,0
TXN008467,128.72,17,5,electronics,contactless,5.1,6.2,5.0,0.0,0,1166,0,0
TXN008468,14.35,6,6,online,card_present,12.3,2.6,0.0,1.0,0,1744,1,0
TXN008469,29.04,7,1,travel,card_present,9.9,4.2,6.0,1.0,0,1862,0,0
TXN008470,26.61,6,2,restaurant,online,1.9,3.5,2.0,1.0,0,2894,0,0
TXN008471,103.27,7,2,electronics,online,6.8,1.9,2.0,2.0,0,2268,0,0
TXN008472,31.6,15,3,online,online,26.0,1.8,2.0,0.0,0,3367,0,0
TXN008473,53.12,9,3,clothing,online,22.1,0.4,2.0,1.0,0,3641,0,0
TXN008474,15.52,17,4,gas,contactless,5.5,15.4,0.0,0.0,1,2252,0,0
TXN008475,9.82,14,3,grocery,online,23.6,7.0,2.0,0.0,0,274,1,0
TXN008476,195.91,15,6,grocery,card_present,8.2,6.0,4.0,1.0,0,3358,0,0
TXN008477,41.86,18,5,gas,online,2.7,4.5,2.0,3.0,1,3513,0,0
TXN008478,37.74,20,3,electronics,contactless,13.1,12.1,3.0,1.0,0,1539,1,0
TXN008479,41.02,13,4,electronics,card_present,8.1,2.4,1.0,0.0,1,1068,0,0
TXN008480,183.74,22,4,jewelry,online,60.1,352.0,3.0,7.0,2,47,0,1
TXN008481,218.01,8,3,grocery,card_present,20.3,2.4,1.0,1.0,0,3255,0,0
TXN008482,48.24,19,3,grocery,card_present,30.2,0.0,2.0,2.0,0,2446,0,0
TXN008483,48.85,16,1,restaurant,card_present,12.8,1.1,1.0,1.0,1,1443,0,0
TXN008484,53.44,6,1,electronics,card_present,22.3,0.7,2.0,0.0,1,2005,0,0
TXN008485,26.46,9,5,gas,contactless,3.9,17.1,1.0,0.0,0,2747,0,0
TXN008486,68.84,15,1,restaurant,online,2.2,2.4,4.0,2.0,0,2403,0,0
TXN008487,122.76,9,2,restaurant,card_present,2.8,1.4,3.0,2.0,0,3405,0,0
TXN008488,104.01,11,6,clothing,card_present,23.5,15.8,3.0,1.0,1,928,0,0
TXN008489,61.7,17,1,clothing,contactless,11.6,20.6,4.0,1.0,0,2954,1,0
TXN008490,30.67,11,1,online,card_present,3.7,11.4,5.0,1.0,0,2331,0,0
TXN008491,217.49,20,6,online,card_present,35.6,12.3,2.0,0.0,0,3173,0,0
TXN008492,43.56,17,3,restaurant,card_present,12.2,5.3,8.0,0.0,0,2597,0,0
TXN008493,24.12,15,6,clothing,card_present,2.0,17.9,1.0,0.0,0,1078,0,0
TXN008494,91.27,8,6,grocery,online,35.0,17.1,3.0,1.0,0,1283,0,0
TXN008495,31.39,16,3,clothing,card_present,11.7,2.8,2.0,1.0,0,2523,1,0
TXN008496,96.02,9,1,gas,contactless,7.6,13.2,5.0,1.0,0,2826,0,0
TXN008497,43.1,12,6,travel,card_present,8.9,12.2,6.0,0.0,0,761,1,0
TXN008498,62.74,17,3,online,card_present,9.2,9.7,4.0,1.0,1,1774,0,0
TXN008499,67.93,8,4,travel,card_present,10.0,1.1,5.0,2.0,1,1795,1,0
TXN008500,294.28,14,3,clothing,online,3.5,1.7,2.0,1.0,0,2752,0,0
TXN008501,175.53,9,3,online,contactless,2.4,7.0,3.0,0.0,0,388,0,0
TXN008502,84.12,9,5,travel,card_present,14.3,14.6,4.0,0.0,0,2755,0,0
TXN008503,706.63,7,5,grocery,online,33.0,7.2,4.0,2.0,0,1480,0,0
TXN008504,33.91,17,3,gas,online,3.5,8.1,1.0,1.0,0,3078,1,0
TXN008505,21.77,17,0,clothing,online,9.1,9.2,5.0,2.0,0,2237,0,0
TXN008506,19.84,8,1,electronics,card_present,19.3,6.1,3.0,1.0,0,1112,0,0
TXN008507,185.17,20,5,clothing,contactless,2.1,6.1,5.0,0.0,0,3461,0,0
TXN008508,243.61,12,6,electronics,card_present,26.2,7.4,1.0,1.0,1,2632,0,0
TXN008509,506.02,0,2,travel,online,61.5,250.6,12.0,4.0,2,4,1,1
TXN008510,81.78,13,5,travel,online,1.3,7.3,4.0,2.0,0,997,0,0
TXN008511,63.88,7,0,travel,card_present,16.8,8.1,4.0,1.0,0,1356,1,0
TXN008512,20.6,22,4,restaurant,online,21.2,9.1,2.0,0.0,0,3629,1,0
TXN008513,91.22,15,1,clothing,online,11.7,17.7,4.0,0.0,0,2398,1,0
TXN008514,40.08,22,4,online,contactless,6.1,12.4,0.0,0.0,0,906,0,0
TXN008515,20.04,16,4,online,online,33.8,16.6,6.0,2.0,0,2389,0,0
TXN008516,65.8,17,3,electronics,online,9.6,8.0,1.0,0.0,0,3439,0,0
TXN008517,41.67,7,4,online,online,5.8,6.5,6.0,1.0,0,2764,0,0
TXN008518,63.26,19,2,grocery,contactless,11.0,13.4,4.0,0.0,0,1696,1,0
TXN008519,51.86,17,5,electronics,card_present,3.0,0.8,5.0,1.0,0,1897,0,0
TXN008520,24.03,22,6,travel,online,3.7,3.0,7.0,1.0,0,846,0,0
TXN008521,47.55,6,4,gas,online,15.4,13.5,4.0,0.0,0,3167,0,0
TXN008522,223.94,9,2,grocery,online,31.6,16.2,2.0,2.0,1,1884,0,0
TXN008523,252.87,7,6,grocery,contactless,22.8,7.1,5.0,0.0,0,1803,0,0
TXN008524,385.35,16,3,gas,card_present,32.8,12.1,0.0,3.0,0,438,0,0
TXN008525,207.14,23,5,travel,online,212.2,609.6,8.0,5.0,3,41,1,1
TXN008526,25.64,9,4,electronics,contactless,38.1,2.8,5.0,0.0,0,2389,0,0
TXN008527,15.65,17,3,online,online,1.8,23.5,2.0,2.0,0,2817,1,0
TXN008528,24.22,6,4,gas,contactless,10.2,15.3,4.0,2.0,1,2626,1,0
TXN008529,104.73,21,5,clothing,contactless,25.9,5.1,3.0,0.0,0,3218,0,0
TXN008530,50.68,9,0,electronics,contactless,4.6,3.5,2.0,0.0,0,2455,0,0
TXN008531,123.41,15,3,electronics,card_present,17.2,9.7,5.0,1.0,0,2323,0,0
TXN008532,59.22,15,6,grocery,card_present,3.4,3.5,6.0,2.0,0,2680,0,0
TXN008533,63.58,20,5,electronics,card_present,16.7,4.4,4.0,1.0,0,180,0,0
TXN008534,56.48,8,6,electronics,card_present,37.4,4.0,3.0,0.0,0,1586,0,0
TXN008535,112.68,22,1,travel,card_present,22.1,0.3,3.0,1.0,0,1043,1,0
TXN008536,22.41,6,0,gas,card_present,9.8,7.8,1.0,1.0,0,2752,0,0
TXN008537,82.2,21,6,clothing,card_present,1.4,16.0,2.0,0.0,0,2351,0,0
TXN008538,37.3,9,5,clothing,card_present,36.1,2.1,1.0,1.0,0,2881,0,0
TXN008539,42.68,8,1,online,card_present,2.7,1.6,6.0,1.0,0,2669,0,0
TXN008540,65.44,6,4,electronics,online,15.1,4.1,7.0,0.0,1,1779,0,0
TXN008541,528.84,13,3,grocery,card_present,26.6,6.9,2.0,0.0,0,2120,1,0
TXN008542,732.62,5,1,online,card_present,349.5,102.5,3.0,3.0,2,45,1,1
TXN008543,1136.37,0,1,electronics,online,436.4,489.4,14.0,7.0,2,46,1,1
TXN008544,52.74,17,6,online,contactless,24.9,3.4,4.0,0.0,0,1247,0,0
TXN008545,20.53,12,0,gas,contactless,16.1,6.9,5.0,2.0,0,2084,0,0
TXN008546,16.78,18,1,restaurant,card_present,2.4,10.7,2.0,0.0,1,711,1,0
TXN008547,2301.54,2,4,travel,card_present,608.5,427.7,9.0,5.0,5,45,1,1
TXN008548,40.45,15,6,clothing,card_present,19.6,12.6,2.0,3.0,0,1444,0,0
TXN008549,11.0,8,4,grocery,card_present,7.4,0.4,2.0,0.0,0,2446,0,0
TXN008550,220.45,14,4,gas,card_present,13.0,2.0,5.0,1.0,0,766,0,0
TXN008551,72.51,22,3,restaurant,contactless,17.1,4.6,1.0,0.0,0,3222,0,0
TXN008552,10.72,13,5,grocery,card_present,45.6,4.4,0.0,2.0,1,182,0,0
TXN008553,13.05,6,2,travel,online,9.0,12.8,3.0,0.0,0,580,0,0
TXN008554,59.45,19,2,gas,card_present,1.9,5.9,3.0,1.0,0,2229,0,0
TXN008555,94.09,9,5,online,online,6.1,4.8,2.0,1.0,1,956,0,0
TXN008556,24.39,17,6,online,card_present,14.8,0.5,2.0,2.0,1,1281,0,0
TXN008557,99.3,13,4,electronics,online,13.4,17.3,2.0,1.0,0,1884,1,0
TXN008558,85.43,8,1,electronics,online,10.2,7.0,5.0,0.0,1,2000,0,0
TXN008559,47.29,18,6,clothing,contactless,9.6,7.8,3.0,3.0,0,2825,0,0
TXN008560,114.91,13,4,restaurant,online,3.6,20.7,4.0,2.0,0,2124,0,0
TXN008561,29.21,19,0,gas,card_present,22.3,27.4,2.0,1.0,0,2542,0,0
TXN008562,475.83,21,6,restaurant,online,6.0,13.0,4.0,1.0,0,2239,1,0
TXN008563,58.74,15,6,restaurant,card_present,4.3,4.2,4.0,0.0,0,1594,0,0
TXN008564,85.8,7,1,grocery,card_present,21.8,8.6,3.0,0.0,0,3537,0,0
TXN008565,12.37,20,0,travel,card_present,24.1,1.3,1.0,2.0,0,829,0,0
TXN008566,34.13,13,4,gas,card_present,18.6,11.7,1.0,0.0,1,3261,0,0
TXN008567,55.46,12,0,travel,contactless,28.8,1.3,1.0,0.0,0,2503,0,0
TXN008568,277.18,8,1,gas,online,8.4,7.8,3.0,0.0,0,2588,0,0
TXN008569,56.49,9,6,online,card_present,16.8,0.0,4.0,0.0,0,2022,1,0
TXN008570,738.14,22,1,online,online,13.3,580.0,6.0,6.0,4,22,0,1
TXN008571,36.83,6,5,travel,card_present,4.0,20.4,4.0,0.0,0,1309,0,0
TXN008572,761.81,1,0,electronics,online,23.5,306.9,8.0,6.0,2,21,1,1
TXN008573,67.2,17,3,online,online,27.8,8.4,6.0,2.0,0,1236,0,0
TXN008574,31.33,20,1,restaurant,card_present,9.0,1.3,8.0,0.0,0,3001,0,0
TXN008575,20.66,7,1,electronics,online,10.7,10.8,3.0,2.0,0,203,0,0
TXN008576,76.41,12,5,grocery,online,8.4,7.3,3.0,1.0,0,1687,1,0
TXN008577,6.06,8,6,electronics,card_present,6.3,6.9,3.0,0.0,1,831,0,0
TXN008578,9.08,13,2,electronics,contactless,39.6,14.5,5.0,1.0,0,1363,1,0
TXN008579,75.78,19,2,online,card_present,6.1,7.6,3.0,1.0,0,3098,1,0
TXN008580,22.12,12,3,travel,contactless,8.7,23.4,2.0,2.0,0,599,1,0
TXN008581,38.75,21,1,gas,card_present,7.6,1.3,1.0,1.0,0,3500,0,0
TXN008582,25.38,8,2,electronics,card_present,9.7,10.7,4.0,0.0,0,2052,1,0
TXN008583,42.83,13,2,restaurant,card_present,17.0,11.2,4.0,0.0,0,2875,0,0
TXN008584,43.77,10,0,grocery,card_present,17.8,3.8,2.0,1.0,0,3435,0,0
TXN008585,6.79,19,3,electronics,online,4.9,1.2,1.0,0.0,1,61,1,0
TXN008586,6.85,8,5,restaurant,card_present,1.2,2.5,1.0,0.0,0,66,0,0
TXN008587,216.69,15,2,travel,contactless,12.1,0.4,3.0,1.0,0,2675,0,0
TXN008588,83.06,17,4,clothing,card_present,18.3,4.7,5.0,0.0,0,3199,0,0
TXN008589,10.68,20,2,gas,online,17.4,22.7,5.0,1.0,0,862,0,0
TXN008590,28.5,8,1,travel,card_present,6.4,1.6,3.0,1.0,0,2473,1,0
TXN008591,130.96,23,2,electronics,online,301.7,353.2,5.0,1.0,2,24,0,1
TXN008592,136.5,7,3,restaurant,contactless,29.1,1.6,3.0,1.0,0,3131,1,0
TXN008593,67.81,16,3,restaurant,contactless,46.2,8.7,1.0,2.0,0,3542,0,0
TXN008594,19.56,9,0,travel,card_present,18.5,3.7,1.0,0.0,0,1369,0,0
TXN008595,14.47,11,6,online,card_present,20.3,1.7,6.0,1.0,0,3020,0,0
TXN008596,72.24,10,5,clothing,online,8.4,10.4,2.0,1.0,1,3626,0,0
TXN008597,32.86,17,4,electronics,online,3.6,10.7,1.0,1.0,0,1157,1,0
TXN008598,59.06,21,5,travel,card_present,13.3,19.3,1.0,0.0,0,2711,0,0
TXN008599,36.66,9,3,restaurant,contactless,14.5,2.2,0.0,0.0,1,3486,1,0
TXN008600,10.46,13,1,gas,card_present,17.0,8.6,2.0,0.0,0,1409,0,0
TXN008601,29.16,10,5,gas,card_present,24.7,10.6,1.0,1.0,0,2436,1,0
TXN008602,168.07,15,2,electronics,card_present,3.2,19.3,2.0,3.0,0,720,0,0
TXN008603,24.22,16,4,electronics,card_present,4.3,4.1,0.0,0.0,1,326,0,0
TXN008604,41.48,9,6,grocery,card_present,32.0,5.9,7.0,0.0,0,2757,0,0
TXN008605,8.05,10,6,electronics,card_present,25.8,12.9,2.0,2.0,0,1885,0,0
TXN008606,63.59,22,1,grocery,card_present,1.9,2.6,2.0,2.0,0,1221,0,0
TXN008607,42.93,8,0,electronics,card_present,9.0,18.1,2.0,0.0,0,2284,1,0
TXN008608,114.34,8,2,online,card_present,10.3,6.0,6.0,0.0,1,2764,0,0
TXN008609,51.52,20,2,clothing,online,16.0,6.5,0.0,4.0,0,1075,0,0
TXN008610,13.93,6,4,gas,card_present,1.5,10.7,4.0,1.0,0,3628,0,0
TXN008611,113.8,14,0,clothing,card_present,11.4,11.9,4.0,1.0,0,1755,0,0
TXN008612,55.38,8,6,travel,contactless,21.4,6.9,3.0,1.0,0,3419,0,0
TXN008613,20.53,7,3,restaurant,card_present,14.3,9.6,2.0,1.0,0,3190,0,0
TXN008614,34.27,13,5,travel,contactless,16.5,10.5,2.0,0.0,0,2351,0,0
TXN008615,24.66,16,5,online,contactless,15.7,14.5,3.0,0.0,1,93,0,0
TXN008616,294.1,9,5,travel,contactless,22.5,8.5,3.0,1.0,0,2868,0,0
TXN008617,25.17,21,1,electronics,online,7.4,6.4,3.0,0.0,0,1701,0,0
TXN008618,13.28,8,5,gas,contactless,32.9,4.3,2.0,1.0,0,2219,0,0
TXN008619,107.07,9,3,restaurant,online,26.6,9.5,2.0,0.0,0,1171,0,0
TXN008620,108.52,12,2,electronics,card_present,17.4,4.5,2.0,1.0,1,1029,0,0
TXN008621,29.96,8,0,travel,online,4.1,15.7,3.0,0.0,0,244,0,0
TXN008622,142.07,19,3,grocery,online,2.4,3.2,6.0,0.0,0,1459,0,0
TXN008623,77.0,8,2,online,card_present,16.2,13.1,3.0,2.0,0,686,0,0
TXN008624,291.91,17,0,gas,online,13.3,4.3,3.0,2.0,0,1382,0,0
TXN008625,72.43,15,1,travel,card_present,10.3,20.6,6.0,1.0,0,1202,0,0
TXN008626,64.56,6,0,grocery,card_present,3.5,6.6,1.0,1.0,0,499,0,0
TXN008627,43.73,13,6,electronics,card_present,18.3,2.4,1.0,3.0,1,2749,0,0
TXN008628,103.05,10,1,electronics,card_present,17.5,17.6,3.0,1.0,1,1585,1,0
TXN008629,30.03,10,1,gas,online,12.7,21.1,5.0,0.0,0,157,0,0
TXN008630,41.75,19,4,electronics,online,7.9,15.4,3.0,0.0,0,2896,0,0
TXN008631,71.19,15,6,online,online,11.2,5.1,4.0,2.0,0,1384,0,0
TXN008632,179.37,11,6,electronics,card_present,24.6,11.6,2.0,0.0,0,685,0,0
TXN008633,31.15,21,5,gas,contactless,18.5,0.2,4.0,2.0,0,3378,0,0
TXN008634,78.02,12,4,electronics,online,13.2,18.5,2.0,0.0,0,1259,1,0
TXN008635,41.61,15,0,gas,card_present,1.0,0.1,3.0,3.0,1,1912,0,0
TXN008636,282.42,17,2,travel,contactless,9.6,9.8,2.0,0.0,0,826,0,0
TXN008637,91.95,10,5,travel,card_present,19.5,30.7,4.0,1.0,1,1767,0,0
TXN008638,139.62,14,5,clothing,card_present,10.6,2.6,1.0,1.0,0,1729,0,0
TXN008639,61.78,19,0,restaurant,online,8.0,10.7,2.0,1.0,1,3141,0,0
TXN008640,34.53,18,4,electronics,contactless,3.8,24.7,2.0,1.0,0,1199,0,0
TXN008641,531.56,15,4,online,online,19.1,10.3,1.0,1.0,0,3141,0,0
TXN008642,136.37,12,3,restaurant,online,5.0,3.6,7.0,2.0,0,30,0,0
TXN008643,33.53,14,1,restaurant,contactless,1.4,15.3,3.0,1.0,0,3402,1,0
TXN008644,103.84,9,5,grocery,contactless,0.3,23.7,3.0,2.0,0,735,0,0
TXN008645,15.43,21,1,restaurant,online,16.2,15.5,3.0,1.0,0,2220,0,0
TXN008646,44.29,21,6,electronics,online,10.1,12.1,4.0,2.0,0,734,0,0
TXN008647,37.69,7,1,grocery,card_present,1.2,7.4,3.0,0.0,0,2267,1,0
TXN008648,34.55,9,4,clothing,online,15.4,0.7,1.0,2.0,0,2400,0,0
TXN008649,29.24,13,2,grocery,card_present,8.4,4.5,1.0,1.0,0,1943,0,0
TXN008650,48.97,21,2,grocery,card_present,15.9,28.9,3.0,1.0,0,702,0,0
TXN008651,7.15,9,5,restaurant,online,9.7,7.6,3.0,0.0,0,3288,1,0
TXN008652,82.25,18,6,travel,card_present,18.9,7.9,4.0,1.0,0,1217,0,0
TXN008653,12.58,22,0,grocery,online,22.2,15.0,3.0,1.0,1,2303,0,0
TXN008654,139.48,10,2,electronics,card_present,27.4,4.1,0.0,1.0,0,848,1,0
TXN008655,52.01,22,4,gas,card_present,4.9,4.9,2.0,0.0,0,324,0,0
TXN008656,17.85,9,4,grocery,card_present,37.1,6.6,1.0,1.0,0,1939,0,0
TXN008657,9.53,13,0,online,card_present,12.3,0.7,6.0,1.0,0,3617,0,0
TXN008658,219.25,9,5,restaurant,online,8.4,11.2,6.0,1.0,1,3108,1,0
TXN008659,106.86,11,5,electronics,card_present,5.6,16.6,2.0,3.0,0,2924,0,0
TXN008660,384.87,7,5,travel,card_present,11.1,11.9,4.0,1.0,0,789,0,0
TXN008661,2.94,7,4,online,card_present,10.9,3.2,7.0,1.0,0,3602,0,0
TXN008662,313.09,9,4,clothing,card_present,32.9,2.9,4.0,1.0,0,1355,0,0
TXN008663,89.86,15,6,grocery,card_present,48.5,8.2,5.0,0.0,0,1928,0,0
TXN008664,21.72,14,3,online,card_present,2.5,0.4,1.0,2.0,1,928,1,0
TXN008665,40.03,13,6,electronics,online,25.3,33.6,2.0,1.0,0,1172,1,0
TXN008666,42.23,16,2,electronics,card_present,21.5,10.2,1.0,2.0,1,1514,1,0
TXN008667,53.49,16,3,electronics,online,11.9,17.8,2.0,0.0,0,2680,1,0
TXN008668,91.56,17,1,online,card_present,36.2,14.4,2.0,2.0,0,2137,0,0
